Class,CLASS2637,CLASS2638,CLASS2648,CLASS2649,CLASS2652,CLASS2653,CLASS2654,CLASS2655,CLASS2656,CLASS2657
CC,0,0,0,27.194581922375622,0,0,2.5177533892834085,0,0,0.35790980672870437
CD,0,0,0,0,1.4132553606237817,0,0.38734667527437056,1.1144332699103017,2.62091970455087,0.21474588403722264
DT,1.095759885659838,0,0,0,0,1.1642411642411643,2.0335700451904453,0.2446316933949443,64.14105313319037,2.5292293008828444
EX,0,0,0,0,0,0,0,0,0,1.8134096874254355
FW,0,0,0,0,0,0,0,0,0.04765308553728854,0
IN,1.0004764173415912,16.38418079096045,8.235294117647058,35.76452201094035,0.1949317738791423,6.029106029106029,12.169141381536475,0.2989942919271541,9.816535620681439,5.225483178239084
JJ,8.909004287756074,4.057524396507447,5.217391304347826,1.5889554571502995,18.37231968810916,2.6611226611226613,6.778566817301485,13.074204946996467,0.3812246842983083,0.7635409210212359
JJR,0.14292520247737017,0,0.10230179028132991,0,0.1949317738791423,0,1.065203357004519,0.35335689045936397,1.1913271384322135,0
JJS,0,0,0,0,0.29239766081871343,0.08316008316008316,0.32278889606197547,0.5436259853220984,0,0.23860653781913624
MD,0,7.960965588084232,0,0,1.7543859649122806,6.237006237006238,0,0,0,1.1453113815318539
NN,25.345402572653647,1.694915254237288,2.4040920716112533,1.2763740557436831,32.45614035087719,5.696465696465697,20.690768237572627,33.677629790703996,1.9061234214915415,3.2211882605583395
NNP,21.77227251071939,0.25680534155110424,0,2.083876009377442,18.17738791423002,1.0395010395010396,3.131052291801162,13.31883664039141,0.21443888491779842,4.032450489143403
NNPS,0,0,0,0,0,0,0.06455777921239508,0.10872519706441967,0,0
NNS,3.620771796093378,0,0.46035805626598464,0.44282365199270646,5.701754385964912,2.993762993762994,5.455132343447385,10.247349823321555,0.3812246842983083,0.8351228823669768
PRP,1.4292520247737017,0,1.1253196930946292,17.53060692888773,0,4.698544698544699,5.842479018721756,0,0.04765308553728854,34.693390598902404
PRP$,0,0,12.736572890025574,2.917426413128419,0,0,0,0,5.194186323564451,0.21474588403722264
RB,16.531681753215818,1.027221366204417,8.081841432225064,1.4847616566814275,5.994152046783626,4.241164241164242,12.556488056810847,6.197336232671922,2.0014295925661187,11.691720353137676
RBR,0.09528346831824679,0,0,0,0,0,0.06455777921239508,0,0,0
RBS,0,0,0,0,0,0,0,0.2446316933949443,0,0
RP,0,0,0,0,0,8.440748440748441,2.3886378308586185,3.207393313400381,0,0
TO,0,0,37.34015345268542,0,0,0,0,0,0,0
UH,0,0,0,0,0,0,0,0.1359064963305246,0,0.3340491529467908
VB,2.572653644592663,5.957883923985619,14.731457800511508,2.969523313362855,1.3157894736842104,5.363825363825364,8.55390574564235,2.2288665398206033,0.9768882535144151,2.8871391076115485
VBD,4.5736064792758455,35.28505392912172,2.659846547314578,0.9116957541026309,2.4366471734892787,30.76923076923077,4.002582311168496,2.5550421310138622,6.028115320467,14.268670961584348
VBG,3.668413530252501,2.2085259373394965,5.063938618925831,1.120083355040375,3.3625730994152043,6.777546777546778,3.453841187863137,4.321826583310682,1.2866333095067906,0.7874015748031495
VBN,1.1434016198189614,0.15408320493066258,0.10230179028132991,0.7554050533993227,2.387914230019493,3.783783783783784,2.905100064557779,2.2832291383528136,2.1682153919466285,0.21474588403722264
VBP,5.3358742258218195,0.9758602978941963,0,0.10419380046887211,1.120857699805068,4.864864864864865,1.0329244673983213,0.7338950801848328,0.28591851322373124,2.1235981865903124
VBZ,0.09528346831824679,5.906522855675398,0.8184143222506393,0.07814535035165407,0.7309941520467835,2.079002079002079,1.0329244673983213,0.6251698831204131,0.09530617107457708,0.14316392269148173
WDT,0,0,0,1.3024225058609011,0,0,0.12911555842479017,0,0,0
WP,0,0,0,1.5889554571502995,0,0,0,0,0,3.2689095681221665
WP$,0,0,0,0,0,0,0,0.08154389779831477,0,0
WRB,0,3.5439137134052388,0,0,0,0,0,0,0.04765308553728854,3.2211882605583395

Focus,37.65569147843037,45.862484212468644,42.373437357061874,46.88456050906241,41.99488141970523,33.94632075174241,28.493337247969524,40.14343081068394,65.17818913402209,40.407217962891224

Adjective,9.051929490233444,4.057524396507447,5.319693094629156,1.5889554571502995,18.859649122807017,2.7442827442827444,8.16655907036798,13.97118782277793,1.5725518227305217,1.0021474588403723
Adverb,16.626965221534064,4.571135079609656,8.081841432225064,1.4847616566814275,5.994152046783626,4.241164241164242,12.621045836023242,6.441967926066866,2.0490826781034075,14.912908613696015
Conjunction,0,0,0,27.194581922375622,0,0,2.5177533892834085,0,0,0.35790980672870437
Determiner,1.095759885659838,0,0,1.3024225058609011,0,1.1642411642411643,2.1626856036152353,0.2446316933949443,64.14105313319037,2.5292293008828444
GrammarOther,0,7.960965588084232,0,0,1.7543859649122806,14.67775467775468,2.3886378308586185,3.207393313400381,0,2.9587210689572894
Noun,50.738446879466416,1.9517205957883923,2.864450127877238,3.803073717113832,56.33528265107213,9.72972972972973,29.34151065203357,57.352541451481386,2.501786990707648,8.088761632068719
Other,0,0,0,0,1.4132553606237817,0,0.38734667527437056,1.2503397662408262,2.6685727900881586,0.5487950369840134
Preposition,1.0004764173415912,16.38418079096045,45.57544757033248,35.76452201094035,0.1949317738791423,6.029106029106029,12.169141381536475,0.2989942919271541,9.816535620681439,5.225483178239084
Pronoun,1.4292520247737017,0,13.861892583120204,22.036988799166448,0,4.698544698544699,5.842479018721756,0.08154389779831477,5.24183940910174,38.177046051061794
Verb,17.389232968080037,50.48793014894709,23.375959079283888,5.93904662672571,11.354775828460038,53.638253638253644,20.981278244028402,12.74802935580321,10.841076959733142,20.42471963731806

Focus,51.84845559476611,57.78557430566127,46.80936317379402,42.2479323379922,57.94499231879908,52.53084317604477,30.744376008974193,58.20733518030588,62.17790031788921,40.62119753139019

