Class,CLASS2629,CLASS2642,CLASS2646,CLASS2647,CLASS2649,CLASS2651,CLASS2653,CLASS2655,CLASS2656,CLASS2657
CC,0,0,5.122555769760397,0,0,0,0,0,0,20.8005249343832
CD,0.3692307692307692,3.163979312442957,0.49573120352519967,0,0,0,0.6268914829226113,1.4477401129943503,0.12458471760797342,0
DT,0,77.66960754487374,2.919305976315065,0,0.6296508299942759,0.4326123128119801,0,7.874293785310734,0,0.32808398950131235
EX,0,0,0,0,0,2.529118136439268,0,0,0,0
FW,0,0,0,0,0,0,0.043233895373973194,0,0,0
IN,6.4,0,21.67446984301845,0,0,0,0.21616947686986598,2.048022598870056,0.9136212624584719,45.07874015748031
JJ,0.49230769230769234,0.1216915120170368,3.2497934453318646,42.27877385772123,5.495134516313681,0.09983361064891848,8.971033290099438,5.826271186440677,0.29069767441860467,1.3560804899387575
JJR,0,0,0,0.4048582995951417,0.22896393817973668,0,0.36748811067877213,2.189265536723164,0.6229235880398671,0
JJS,0,0,0.0550812448361333,1.3880855986119145,0,0,0.25940337224383914,0.3531073446327684,0,0
MD,0,0,0,0,0.8586147681740127,0,0,0,15.53156146179402,0
NN,6.646153846153846,0.39549741405536964,4.35141834205453,22.32504337767496,4.751001717229536,1.7637271214642263,50.73497622135754,11.475988700564972,1.3289036544850499,1.1811023622047243
NNP,3.6307692307692303,0,6.802533737262461,11.278195488721805,0.8586147681740127,12.9783693843594,13.986165153480329,4.413841807909605,0.20764119601328906,0.4811898512685914
NNPS,0,0,0,0,0,0,0.12970168612191957,0,0,0
NNS,0.6153846153846154,0.2738059020383328,0.1101624896722666,6.593406593406594,3.606182026330853,0.06655574043261231,11.456982274102897,4.555084745762712,0,0.5905511811023622
PRP,6.523076923076923,0,0,0,0,75.04159733777038,0,3.7429378531073447,0.33222591362126247,0
PRP$,0.5538461538461538,17.61484636446608,0,0,0,0,0,0,0,0
RB,0.3692307692307692,0,15.312586064445055,10.179294389820706,9.387521465369204,0.46589018302828616,2.6156506701253783,24.01129943502825,8.056478405315614,1.9028871391076114
RBR,0,0,0,0,0.22896393817973668,0,0,0,0,0
RBS,0,0,0,0,0,0,0.19455252918287938,0,0,0
RP,0,0,0,0,0,0,2.5507998270644183,0,0,6.058617672790901
TO,0,0,0,0,0,0,0,0,0,15.966754155730534
UH,0,0,0.5232718259432663,0,0,0,0,0,0,0
VB,60.36923076923076,0,2.120627926191132,0.46269519953730476,1.4882655981682884,0,0.43233895373973197,0.882768361581921,3.1976744186046515,0.5030621172353456
VBD,4.492307692307692,0,16.992564031947122,0.578368999421631,38.008013737836286,0.13311148086522462,0.7133592736705577,6.1440677966101696,44.60132890365448,1.7497812773403325
VBG,2.2769230769230773,0.6997261940979617,0.33048746901679976,0.578368999421631,21.694333142530052,0.19966722129783696,1.5780371811500216,6.7090395480225995,1.3289036544850499,1.859142607174103
VBN,0.43076923076923074,0,0.19278435692646653,0.6362058993637941,8.128219805380652,0,0.8430609597924773,6.81497175141243,1.287375415282392,0.9186351706036745
VBP,5.7846153846153845,0,0.13770311209033323,0.1735106998264893,1.5455065827132226,0,0.12970168612191957,0.1059322033898305,12.001661129568106,0.17497812773403326
VBZ,0.3076923076923077,0,0.1101624896722666,0,1.7744705208929592,0,0.23778642455685256,6.25,0.7059800664451827,0.45931758530183725
WDT,0,0,0,0,0,1.6638935108153077,0,0,0.16611295681063123,0
WP,0,0,3.7730652712751307,0,0,2.0299500831946755,0,0,0,0
WP$,0,0,0,0,0,0,0,0.1059322033898305,0,0
WRB,0,0,5.6733682181217295,0,0,0,0,0,0,0

Focus,61.141359103518944,79.1390795548215,34.58490457444602,50.34992123473722,44.62980809660732,77.62802760781958,55.37314645037527,30.21572062664193,52.88800260095705,51.09172422060354

Adjective,0.49230769230769234,0.1216915120170368,3.304874690167998,44.07171775592828,5.724098454493418,0.09983361064891848,9.59792477302205,8.368644067796609,0.9136212624584719,1.3560804899387575
Adverb,0.3692307692307692,0,20.985954282566784,10.179294389820706,9.61648540354894,0.46589018302828616,2.810203199308258,24.01129943502825,8.056478405315614,1.9028871391076114
Conjunction,0,0,5.122555769760397,0,0,0,0,0,0,20.8005249343832
Determiner,0,77.66960754487374,2.919305976315065,0,0.6296508299942759,2.0965058236272878,0,7.874293785310734,0.16611295681063123,0.32808398950131235
GrammarOther,0,0,0,0,0.8586147681740127,2.529118136439268,2.5507998270644183,0,15.53156146179402,6.058617672790901
Noun,10.892307692307691,0.6693033160937025,11.264114568989257,40.19664545980336,9.215798511734402,14.808652246256239,76.30782533506269,20.44491525423729,1.536544850498339,2.252843394575678
Other,0.3692307692307692,3.163979312442957,1.019003029468466,0,0,0,0.6701253782965845,1.4477401129943503,0.12458471760797342,0
Preposition,6.4,0,21.67446984301845,0,0,0,0.21616947686986598,2.048022598870056,0.9136212624584719,61.045494313210845
Pronoun,7.076923076923077,17.61484636446608,3.7730652712751307,0,0,77.07154742096506,0,3.848870056497175,0.33222591362126247,0
Verb,73.66153846153846,0.6997261940979617,19.88432938584412,2.4291497975708505,72.63880938752146,0.3327787021630616,3.934284479031561,26.90677966101695,63.12292358803987,5.664916885389327

Focus,72.421577446378,77.18342525790894,30.657123348618864,56.841844378892645,71.76430332483243,78.19986343011584,77.74196330554544,34.57705816123312,68.48350974589175,60.45351810479016

