Class,CLASS2644,CLASS2646,CLASS2647,CLASS2649,CLASS2650,CLASS2651,CLASS2654,CLASS2655,CLASS2656,CLASS2657
CC,0,0,0,0,0,0,0,21.60775370581528,0,0
CD,0,0.1768867924528302,0,0,0.19480519480519481,0,0,0.34207525655644244,1.0835095137420718,3.0497592295345104
DT,0,0,0,7.606490872210954,6.428571428571428,0,77.23916532905297,2.185480805777271,0,1.1923870671864252
EX,0,0,0,3.8539553752535496,0,0,0,0,0,0
FW,0,0,0,0,0,0,0.06420545746388442,0,0,0
IN,0.6207674943566591,0,0.28457598178713717,0,1.753246753246753,77.24371010138941,0,16.83770429494489,0,0.6649850951616602
JJ,3.216704288939052,0.3537735849056604,3.073420603301081,0.2028397565922921,1.7857142857142856,2.1779947427713107,0.22471910112359553,1.444317749904979,19.82029598308668,12.4283421233662
JJR,0.33860045146726864,0,0,0,0.09740259740259741,0,0,0.03800836183960471,0.23784355179704017,1.9490942444393489
JJS,0,0.1179245283018868,0,0,0,0,0,0.03800836183960471,0.5549682875264271,0.5274019720247649
MD,0,17.452830188679243,0.8537279453614115,0,2.5324675324675328,0,0,0,0,0
NN,6.433408577878104,0.9433962264150944,4.780876494023905,1.0141987829614605,3.506493506493506,3.755163349605708,0,3.838844545800076,35.887949260042284,35.702820454024305
NNP,1.805869074492099,0.5306603773584906,0.4553215708594195,0.8620689655172413,0.06493506493506493,0.7134810364250845,0,12.200684150513112,11.522198731501057,12.382481082320568
NNPS,0,0,0,0,0,0,0,0,0,0.13758312313689522
NNS,0.8465011286681716,0.1768867924528302,0.7398975526465565,0.6592292089249493,0.974025974025974,0.7510326699211416,0,1.1592550361079437,11.178646934460888,7.108461362072919
PRP,11.512415349887133,0.4716981132075472,43.88161639157655,68.66125760649088,0.487012987012987,0,2.857142857142857,0,0.8456659619450317,0.04586104104563173
PRP$,0,0,0,0,0,0,18.587479935794544,0.17103762827822122,0,0
RB,4.288939051918736,5.778301886792453,10.41548093340922,0,10.097402597402597,0.488171235448742,0,12.428734321550742,6.633192389006343,9.447374455400137
RBR,0,0.1179245283018868,0.11383039271485487,0,0,0,0,0,0,0
RBS,0,0,0,0,0,0,0,0,0,0.20637468470534281
RP,4.17607223476298,0,0,0,0,7.622981599699587,0,0,0,2.7058014216922723
TO,0,43.04245283018868,0,0,0,0,0,0,0,0
UH,0,0,0,0,0,0,0,0.36107943747624477,0,0
VB,53.32957110609481,3.7735849056603774,2.1627774615822424,0,1.7207792207792207,0.976342470897484,0,1.6343595591030027,0.23784355179704017,0.36688832836505386
VBD,1.6930022573363432,1.650943396226415,12.8628343767786,0,50.90909090909091,2.0653398422831395,0.06420545746388442,11.972633979475484,1.0306553911205074,3.462508598945196
VBG,2.708803611738149,0.1179245283018868,6.602162777461583,0.2535496957403651,9.090909090909092,1.840030041306797,0.7704654895666132,1.9384264538198404,3.6205073995771673,1.9261637239165328
VBN,1.9187358916478554,0.6485849056603774,4.097894137734776,0.10141987829614604,4.025974025974026,0.8636875704093128,0,0.5511212466742683,2.1670190274841437,2.1783994496675074
VBP,5.07900677200903,15.80188679245283,1.4228799089356858,0,0.6818181818181818,0.3004130679684566,0,0.05701254275940707,0.10570824524312897,0.36688832836505386
VBZ,0.2257336343115124,0,1.4228799089356858,0.10141987829614604,4.350649350649351,0.6008261359369133,0,0.3800836183960471,0.21141649048625794,1.3070396698005045
WDT,0,0,0,2.535496957403651,0,0,0,0.07601672367920942,0,0
WP,0,0,0,9.939148073022313,0,0,0,0,0,0.04586104104563173
WP$,0,0,0,0,0,0,0,0,0,0.06879156156844761
WRB,0,0.1179245283018868,0,0,0,0,0,3.8768529076396807,0,0

Focus,55.14163089680743,52.551208225739146,49.53666964009141,72.16717249670779,52.6163996158503,77.61075341508456,79.03051660843023,34.646587698635855,44.75899761911417,40.596552347720674

Adjective,3.5553047404063203,0.4716981132075472,3.073420603301081,0.2028397565922921,1.883116883116883,2.1779947427713107,0.22471910112359553,1.5203344735841886,20.61310782241015,14.904838339830313
Adverb,4.288939051918736,6.014150943396227,10.529311326124075,0,10.097402597402597,0.488171235448742,0,16.305587229190422,6.633192389006343,9.65374914010548
Conjunction,0,0,0,0,0,0,0,21.60775370581528,0,0
Determiner,0,0,0,10.141987829614605,6.428571428571428,0,77.23916532905297,2.2614975294564807,0,1.1923870671864252
GrammarOther,4.17607223476298,17.452830188679243,0.8537279453614115,3.8539553752535496,2.5324675324675328,7.622981599699587,0,0,0,2.7058014216922723
Noun,9.085778781038373,1.650943396226415,5.9760956175298805,2.535496957403651,4.545454545454545,5.219677055951934,0,17.19878373242113,58.588794926004226,55.33134602155468
Other,0,0.1768867924528302,0,0,0.19480519480519481,0,0.06420545746388442,0.7031546940326872,1.0835095137420718,3.0497592295345104
Preposition,0.6207674943566591,43.04245283018868,0.28457598178713717,0,1.753246753246753,77.24371010138941,0,16.83770429494489,0,0.6649850951616602
Pronoun,11.512415349887133,0.4716981132075472,43.88161639157655,78.60040567951319,0.487012987012987,0,21.444622792937402,0.17103762827822122,0.8456659619450317,0.16051364365971107
Verb,64.9548532731377,21.992924528301888,28.57142857142857,0.45638945233265726,70.77922077922078,6.646639128802102,0.8346709470304976,16.533637400228045,7.373150105708245,9.607888099059847

Focus,63.6788064017891,49.635669160606746,50.98280114856807,80.74941176437426,69.3168938655043,75.82938122573555,77.82702005202778,30.49155945898803,61.216491632048175,54.63166107479578

