Class,CLASS2640,CLASS2644,CLASS2649,CLASS2650,CLASS2651,CLASS2652,CLASS2654,CLASS2655,CLASS2656,CLASS2657
VBG,2.785095972901769,4.2408821034775235,0.42897998093422307,2.7027027027027026,1.8069634200088145,6.44307149161518,2.055033089515848,4.056437389770723,2.483285577841452,1.0598031794095382
VBN,1.4301844185171246,1.8659881255301103,0.09532888465204957,1.3735046521931769,0.3966505068312032,5.619299794057076,0.6269592476489028,2.821869488536155,0.5253104106972302,0.5299015897047691
VBP,6.360557019194581,2.035623409669211,0,0,0.35257822829440283,4.766107678729038,0.20898641588296762,0.6172839506172839,0,0.5299015897047691
VBZ,5.494919081671058,0.33927056827820185,0,1.1962782454585734,0.5729396209784046,0.6766696087084437,0.4528039010797631,0.6172839506172839,0.19102196752626552,0.17663386323492303
WDT,0,0,0,0.17722640673460346,0,0,1.7415534656913967,0,0,0
WP,0,0,2.9075309818875117,0,0,3.971756398940865,0,0.058788947677836566,0,0
WP$,0,0,0,0,0.13221683561040104,0,0,0,0,0
WRB,0,0,0,1.8165706690296854,0.08814455707360071,0,0,0,3.89207258834766,0

Focus,46.9321409218182,46.81088629486598,89.55093768685603,33.99708448598916,45.96841353544615,27.45696945071599,43.68480555308195,38.436647768292,39.72095214516453,61.301470708777984

Adjective,0.940910801656003,11.02629346904156,0,3.9875941515285778,14.323490524460116,4.972050603118564,5.6426332288401255,20.135214579659024,0.6446991404011461,0.47943477163764825
Adverb,5.457282649604817,4.4529262086514,0.47664442326024786,17.146654851572883,5.817540766857647,13.915857605177992,5.851619644723093,14.256319811875368,7.020057306590258,0.45420136260408783
Conjunction,0,0,0,8.24102791315906,0,0,0,0,22.70773638968481,0
Determiner,0,0.46649703138252757,0,0.8418254319893664,0.3966505068312032,0.8237716975581053,4.946011842563566,0,9.765998089780323,59.47514509210195
GrammarOther,14.715844937899888,0,3.622497616777884,0,0,5.5898793762871435,0,2.9394473838918285,2.4594078319006685,0
Noun,3.688370342491532,61.238337574215436,2.430886558627264,31.28046078865751,67.60687527545174,9.20859076198882,3.8314176245210727,42.857142857142854,4.918815663801337,6.005551349987384
Other,0,3.477523324851569,0,0.8418254319893663,0.08814455707360071,0,0.20898641588296762,0.26455026455026454,0,2.624274539490285
Preposition,6.548739179525781,0.16963528413910092,0,11.431103234381922,0,13.20976757869962,60.884709160571234,0.26455026455026454,26.599808978032474,0.40373454453696694
Pronoun,0.07527286413248024,0,92.18303145853194,11.564023039432875,0.13221683561040104,4.207119741100324,5.085336119818878,4.409171075837743,0,15.770880645975272
Verb,63.49266089574708,12.807463952502122,0.8102955195424214,7.620735489587949,7.007492287351256,44.513092085907616,12.365029606408918,12.433862433862434,19.340974212034382,13.827908150391117

Focus,65.07737587487786,63.5906337968043,91.89008282319436,32.395133931367,69.45782727544277,43.42725733699899,58.56812115184642,44.23825395987083,33.82053201715355,58.68000455695839

